MarkZone

-----------------------------------------------------------

R17 | 42:16:2C
2019-01-02T00:00:00.000+0000	1546387200000	23.629	42:16:2C
2019-01-01T00:00:00.000+0000	1546300800000	36.271	42:16:2C
2018-12-31T00:00:00.000+0000	1546214400000	47.512	42:16:2C
2018-12-30T00:00:00.000+0000	1546128000000	55.492	42:16:2C
2018-12-29T00:00:00.000+0000	1546041600000	57.33	42:16:2C
2018-12-28T00:00:00.000+0000	1545955200000	46.78	42:16:2C
2018-12-27T00:00:00.000+0000	1545868800000	34.695	42:16:2C
2018-12-26T00:00:00.000+0000	1545782400000	21.12	42:16:2C
2018-12-25T00:00:00.000+0000	1545696000000	5.417	42:16:2C
2018-12-24T00:00:00.000+0000	1545609600000	0	42:16:2C
2018-12-23T00:00:00.000+0000	1545523200000	0	42:16:2C
2018-12-22T00:00:00.000+0000	1545436800000	0	42:16:2C
2018-12-21T00:00:00.000+0000	1545350400000	0	42:16:2C
2018-12-20T00:00:00.000+0000	1545264000000	0	42:16:2C
2018-12-19T00:00:00.000+0000	1545177600000	0	42:16:2C
2018-12-18T00:00:00.000+0000	1545091200000	0	42:16:2C
2018-12-17T00:00:00.000+0000	1545004800000	0	42:16:2C
2018-12-16T00:00:00.000+0000	1544918400000	0	42:16:2C
2018-12-15T00:00:00.000+0000	1544832000000	0	42:16:2C
2018-12-14T00:00:00.000+0000	1544745600000	0	42:16:2C
2018-12-13T00:00:00.000+0000	1544659200000	0	42:16:2C
2018-12-12T00:00:00.000+0000	1544572800000	0	42:16:2C
2018-12-11T00:00:00.000+0000	1544486400000	0	42:16:2C
2018-12-10T00:00:00.000+0000	1544400000000	0	42:16:2C
2018-12-09T00:00:00.000+0000	1544313600000	0	42:16:2C
2018-12-08T00:00:00.000+0000	1544227200000	0	42:16:2C
2018-12-07T00:00:00.000+0000	1544140800000	0	42:16:2C
2018-12-06T00:00:00.000+0000	1544054400000	0	42:16:2C
2018-12-05T00:00:00.000+0000	1543968000000	0	42:16:2C
2018-12-04T00:00:00.000+0000	1543881600000	0	42:16:2C
2018-12-03T00:00:00.000+0000	1543795200000	0	42:16:2C
2018-12-02T00:00:00.000+0000	1543708800000	0	42:16:2C
2018-12-01T00:00:00.000+0000	1543622400000	0	42:16:2C
2018-11-30T00:00:00.000+0000	1543536000000	0	42:16:2C
2018-11-29T00:00:00.000+0000	1543449600000	0	42:16:2C
2018-11-28T00:00:00.000+0000	1543363200000	0	42:16:2C
2018-11-27T00:00:00.000+0000	1543276800000	0	42:16:2C
2018-11-26T00:00:00.000+0000	1543190400000	0	42:16:2C
2018-11-25T00:00:00.000+0000	1543104000000	0	42:16:2C
2018-11-24T00:00:00.000+0000	1543017600000	0	42:16:2C
2018-11-23T00:00:00.000+0000	1542931200000	0	42:16:2C
2018-11-22T00:00:00.000+0000	1542844800000	0	42:16:2C
2018-11-21T00:00:00.000+0000	1542758400000	0	42:16:2C
2018-11-20T00:00:00.000+0000	1542672000000	0	42:16:2C
2018-11-19T00:00:00.000+0000	1542585600000	1.696	42:16:2C
2018-11-18T00:00:00.000+0000	1542499200000	5.167	42:16:2C
2018-11-17T00:00:00.000+0000	1542412800000	7.354	42:16:2C
2018-11-16T00:00:00.000+0000	1542326400000	1.633	42:16:2C
2018-11-15T00:00:00.000+0000	1542240000000	0.784	42:16:2C
2018-11-13T00:00:00.000+0000	1542067200000	0	42:16:2C
2018-11-12T00:00:00.000+0000	1541980800000	0	42:16:2C
2018-11-10T00:00:00.000+0000	1541808000000	0	42:16:2C
2018-11-09T00:00:00.000+0000	1541721600000	0	42:16:2C
2018-11-04T00:00:00.000+0000	1541289600000	0	42:16:2C
2018-11-03T00:00:00.000+0000	1541203200000	3.071	42:16:2C
2018-11-02T00:00:00.000+0000	1541116800000	7.406	42:16:2C
2018-11-01T00:00:00.000+0000	1541030400000	11.38	42:16:2C
2018-10-31T00:00:00.000+0000	1540944000000	14.07	42:16:2C
2018-10-30T00:00:00.000+0000	1540857600000	17.731	42:16:2C
2018-10-29T00:00:00.000+0000	1540771200000	23.438	42:16:2C
2018-10-28T00:00:00.000+0000	1540684800000	28.459	42:16:2C
2018-10-27T00:00:00.000+0000	1540598400000	31.239	42:16:2C
2018-10-26T00:00:00.000+0000	1540512000000	33.27	42:16:2C
2018-10-25T00:00:00.000+0000	1540425600000	33.345	42:16:2C
2018-10-24T00:00:00.000+0000	1540339200000	34.497	42:16:2C
2018-10-23T00:00:00.000+0000	1540252800000	35.319	42:16:2C
2018-10-22T00:00:00.000+0000	1540166400000	35.486	42:16:2C
2018-10-21T00:00:00.000+0000	1540080000000	35.41	42:16:2C
2018-10-20T00:00:00.000+0000	1539993600000	37.764	42:16:2C
2018-10-19T00:00:00.000+0000	1539907200000	39.434	42:16:2C
2018-10-18T00:00:00.000+0000	1539820800000	42.589	42:16:2C
2018-10-17T00:00:00.000+0000	1539734400000	46.171	42:16:2C
2018-10-16T00:00:00.000+0000	1539648000000	49.446	42:16:2C
2018-10-15T00:00:00.000+0000	1539561600000	52.51	42:16:2C
2018-10-14T00:00:00.000+0000	1539475200000	54.223	42:16:2C
2018-10-13T00:00:00.000+0000	1539388800000	54.69	42:16:2C
2018-10-12T00:00:00.000+0000	1539302400000	53.96	42:16:2C
2018-10-11T00:00:00.000+0000	1539216000000	58.892	42:16:2C
2018-10-10T00:00:00.000+0000	1539129600000	60.8	42:16:2C
2018-10-09T00:00:00.000+0000	1539043200000	62.62	42:16:2C
2018-10-08T00:00:00.000+0000	1538956800000	63.419	42:16:2C
2018-10-07T00:00:00.000+0000	1538870400000	65.632	42:16:2C
2018-10-06T00:00:00.000+0000	1538784000000	67.845	42:16:2C

-----------------------------------------------------------

R26 | 42:0E:A4
2019-11-16T00:00:00.000+0000	1573862400000	0	42:0E:A4
2019-11-15T00:00:00.000+0000	1573776000000	0	42:0E:A4
2019-11-14T00:00:00.000+0000	1573689600000	0	42:0E:A4
2019-11-13T00:00:00.000+0000	1573603200000	0	42:0E:A4
2019-11-12T00:00:00.000+0000	1573516800000	0	42:0E:A4
2019-11-11T00:00:00.000+0000	1573430400000	0	42:0E:A4
2019-11-10T00:00:00.000+0000	1573344000000	0	42:0E:A4
2019-11-09T00:00:00.000+0000	1573257600000	0	42:0E:A4
2019-11-08T00:00:00.000+0000	1573171200000	2.347	42:0E:A4
